product,draw_id,draw_date,draw_status,result_json,attributes_json,official_pdf_urls_json,source_url,prize_status,validation_status,validation_warnings_json,fetched_at
max4d,00001,2016-11-19,confirmed,"{""tiers"":{""consolation_1"":[""X589""],""consolation_2"":[""XX89""],""first"":[""7589""],""second"":[""3448"",""0273""],""third"":[""0210"",""3184"",""6691""]}}","{""data_source"":""official_vietlott"",""detail_title"":""Kỳ quay thưởng #00001 ngày 19/11/2016"",""official_list_verified_at"":""2026-06-13T19:26:50+00:00""}","[""https://media.vietlott.vn//main/11.2016/system/game.pdf.result/00001_max4d_a6_00001.pdf"",""https://media.vietlott.vn//main/11.2016/system/game.pdf.result/00001max4d_a5_00001.pdf""]",https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/max-4d?id=00001&nocatche=1,complete,valid,[],2026-06-13T19:26:50+00:00
max4d,00002,2016-11-22,confirmed,"{""tiers"":{""consolation_1"":[""X411""],""consolation_2"":[""XX11""],""first"":[""3411""],""second"":[""9580"",""5264""],""third"":[""9679"",""6506"",""9453""]}}","{""data_source"":""official_vietlott"",""detail_title"":""Kỳ quay thưởng #00002 ngày 22/11/2016"",""official_list_verified_at"":""2026-06-13T19:26:50+00:00""}","[""https://media.vietlott.vn//main/11.2016/system/game.pdf.result/00002_max4d_a6_00002.pdf"",""https://media.vietlott.vn//main/11.2016/system/game.pdf.result/00002max4d_a5_00002.pdf""]",https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/max-4d?id=00002&nocatche=1,complete,valid,[],2026-06-13T19:26:50+00:00
max4d,00003,2016-11-24,confirmed,"{""tiers"":{""consolation_1"":[""X995""],""consolation_2"":[""XX95""],""first"":[""8995""],""second"":[""1661"",""1835""],""third"":[""8532"",""7141"",""3091""]}}","{""data_source"":""official_vietlott"",""detail_title"":""Kỳ quay thưởng #00003 ngày 24/11/2016"",""official_list_verified_at"":""2026-06-13T19:26:49+00:00""}","[""https://media.vietlott.vn//main/11.2016/system/game.pdf.result/00003_max4d_a6_00003.pdf"",""https://media.vietlott.vn//main/11.2016/system/game.pdf.result/00003max4d_a5_00003.pdf""]",https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/max-4d?id=00003&nocatche=1,complete,valid,[],2026-06-13T19:26:49+00:00
max4d,00004,2016-11-26,confirmed,"{""tiers"":{""consolation_1"":[""X997""],""consolation_2"":[""XX97""],""first"":[""0997""],""second"":[""5756"",""0768""],""third"":[""3593"",""8990"",""8086""]}}","{""data_source"":""official_vietlott"",""detail_title"":""Kỳ quay thưởng #00004 ngày 26/11/2016"",""official_list_verified_at"":""2026-06-13T19:26:49+00:00""}","[""https://media.vietlott.vn//main/11.2016/system/game.pdf.result/00004_max4d_a6_00004.pdf"",""https://media.vietlott.vn//main/11.2016/system/game.pdf.result/00004max4d_a5_00004.pdf""]",https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/max-4d?id=00004&nocatche=1,complete,valid,[],2026-06-13T19:26:49+00:00
max4d,00005,2016-11-29,confirmed,"{""tiers"":{""consolation_1"":[""X911""],""consolation_2"":[""XX11""],""first"":[""0911""],""second"":[""7275"",""3729""],""third"":[""6430"",""9436"",""6733""]}}","{""data_source"":""official_vietlott"",""detail_title"":""Kỳ quay thưởng #00005 ngày 29/11/2016"",""official_list_verified_at"":""2026-06-13T19:26:49+00:00""}","[""https://media.vietlott.vn//main/11.2016/system/game.pdf.result/00005_max4d_a6_00005.pdf"",""https://media.vietlott.vn//main/11.2016/system/game.pdf.result/00005max4d_a5_00005.pdf""]",https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/max-4d?id=00005&nocatche=1,complete,valid,[],2026-06-13T19:26:49+00:00
max4d,00006,2016-12-01,confirmed,"{""tiers"":{""consolation_1"":[""X505""],""consolation_2"":[""XX05""],""first"":[""3505""],""second"":[""0000"",""8865""],""third"":[""5421"",""8564"",""3521""]}}","{""data_source"":""official_vietlott"",""detail_title"":""Kỳ quay thưởng #00006 ngày 01/12/2016"",""official_list_verified_at"":""2026-06-13T19:26:49+00:00""}","[""https://media.vietlott.vn//main/12.2016/system/game.pdf.result/00006_max4d_a6_00006.pdf"",""https://media.vietlott.vn//main/12.2016/system/game.pdf.result/00006max4d_a5_00006.pdf""]",https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/max-4d?id=00006&nocatche=1,complete,valid,[],2026-06-13T19:26:49+00:00
max4d,00007,2016-12-03,confirmed,"{""tiers"":{""consolation_1"":[""X272""],""consolation_2"":[""XX72""],""first"":[""3272""],""second"":[""7241"",""1495""],""third"":[""9500"",""7155"",""0347""]}}","{""data_source"":""official_vietlott"",""detail_title"":""Kỳ quay thưởng #00007 ngày 03/12/2016"",""official_list_verified_at"":""2026-06-13T19:26:49+00:00""}","[""https://media.vietlott.vn//main/12.2016/system/game.pdf.result/00007_max4d_a6_00007.pdf"",""https://media.vietlott.vn//main/12.2016/system/game.pdf.result/00007max4d_a5_00007.pdf""]",https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/max-4d?id=00007&nocatche=1,complete,valid,[],2026-06-13T19:26:49+00:00
max4d,00008,2016-12-06,confirmed,"{""tiers"":{""consolation_1"":[""X154""],""consolation_2"":[""XX54""],""first"":[""9154""],""second"":[""9348"",""3983""],""third"":[""1002"",""5060"",""2517""]}}","{""data_source"":""official_vietlott"",""detail_title"":""Kỳ quay thưởng #00008 ngày 06/12/2016"",""official_list_verified_at"":""2026-06-13T19:26:49+00:00""}","[""https://media.vietlott.vn//main/12.2016/system/game.pdf.result/00008_max4d_a6_00008.pdf"",""https://media.vietlott.vn//main/12.2016/system/game.pdf.result/00008max4d_a5_00008.pdf""]",https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/max-4d?id=00008&nocatche=1,complete,valid,[],2026-06-13T19:26:49+00:00
max4d,00009,2016-12-08,confirmed,"{""tiers"":{""consolation_1"":[""X064""],""consolation_2"":[""XX64""],""first"":[""1064""],""second"":[""1425"",""8177""],""third"":[""4912"",""2035"",""3636""]}}","{""data_source"":""official_vietlott"",""detail_title"":""Kỳ quay thưởng #00009 ngày 08/12/2016"",""official_list_verified_at"":""2026-06-13T19:26:49+00:00""}","[""https://media.vietlott.vn//main/12.2016/system/game.pdf.result/00009_max4d_a6_00009.pdf"",""https://media.vietlott.vn//main/12.2016/system/game.pdf.result/00009max4d_a5_00009.pdf""]",https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/max-4d?id=00009&nocatche=1,complete,valid,[],2026-06-13T19:26:49+00:00
max4d,00010,2016-12-10,confirmed,"{""tiers"":{""consolation_1"":[""X443""],""consolation_2"":[""XX43""],""first"":[""3443""],""second"":[""0560"",""9116""],""third"":[""6428"",""5139"",""3421""]}}","{""data_source"":""official_vietlott"",""detail_title"":""Kỳ quay thưởng #00010 ngày 10/12/2016"",""official_list_verified_at"":""2026-06-13T19:26:49+00:00""}","[""https://media.vietlott.vn//main/12.2016/system/game.pdf.result/00010_max4d_a6_00010.pdf"",""https://media.vietlott.vn//main/12.2016/system/game.pdf.result/00010max4d_a5_00010.pdf""]",https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/max-4d?id=00010&nocatche=1,complete,valid,[],2026-06-13T19:26:49+00:00
