product,draw_id,draw_date,draw_status,result_json,attributes_json,official_pdf_urls_json,source_url,prize_status,validation_status,validation_warnings_json,fetched_at
keno,0178168,2024-01-01,confirmed,"{""numbers"":[1,4,5,6,10,18,19,24,27,30,37,39,51,59,60,65,66,69,70,77]}","{""archive_endpoint"":""https://xoso.com.vn/KeNo/GetMoreBydate"",""big_small"":{""big"":8,""small"":12},""data_source"":""xoso_com_vn_archive"",""draw_time"":""06:08"",""odd_even"":{""even"":9,""odd"":11}}",[],https://xoso.com.vn/ket-qua-keno-1-1-2024.html,rules_available,valid,[],2026-06-13T21:20:30+00:00
keno,0178169,2024-01-01,confirmed,"{""numbers"":[8,12,16,25,26,32,33,35,37,41,44,48,51,57,60,69,75,76,78,80]}","{""archive_endpoint"":""https://xoso.com.vn/KeNo/GetMoreBydate"",""big_small"":{""big"":11,""small"":9},""data_source"":""xoso_com_vn_archive"",""draw_time"":""06:16"",""odd_even"":{""even"":11,""odd"":9}}",[],https://xoso.com.vn/ket-qua-keno-1-1-2024.html,rules_available,valid,[],2026-06-13T21:20:30+00:00
keno,0178170,2024-01-01,confirmed,"{""numbers"":[1,3,7,8,20,22,27,35,37,38,55,57,61,63,67,71,72,73,76,78]}","{""archive_endpoint"":""https://xoso.com.vn/KeNo/GetMoreBydate"",""big_small"":{""big"":10,""small"":10},""data_source"":""xoso_com_vn_archive"",""draw_time"":""06:24"",""odd_even"":{""even"":7,""odd"":13}}",[],https://xoso.com.vn/ket-qua-keno-1-1-2024.html,rules_available,valid,[],2026-06-13T21:20:30+00:00
keno,0178171,2024-01-01,confirmed,"{""numbers"":[1,10,12,14,16,17,18,20,26,28,30,34,35,37,42,55,70,72,73,77]}","{""archive_endpoint"":""https://xoso.com.vn/KeNo/GetMoreBydate"",""big_small"":{""big"":6,""small"":14},""data_source"":""xoso_com_vn_archive"",""draw_time"":""06:32"",""odd_even"":{""even"":13,""odd"":7}}",[],https://xoso.com.vn/ket-qua-keno-1-1-2024.html,rules_available,valid,[],2026-06-13T21:20:30+00:00
keno,0178172,2024-01-01,confirmed,"{""numbers"":[3,7,8,16,18,24,26,33,37,43,48,52,57,58,60,68,74,75,77,80]}","{""archive_endpoint"":""https://xoso.com.vn/KeNo/GetMoreBydate"",""big_small"":{""big"":11,""small"":9},""data_source"":""xoso_com_vn_archive"",""draw_time"":""06:40"",""odd_even"":{""even"":12,""odd"":8}}",[],https://xoso.com.vn/ket-qua-keno-1-1-2024.html,rules_available,valid,[],2026-06-13T21:20:30+00:00
keno,0178173,2024-01-01,confirmed,"{""numbers"":[1,4,13,20,22,24,25,27,28,29,33,46,48,52,56,60,63,68,72,78]}","{""archive_endpoint"":""https://xoso.com.vn/KeNo/GetMoreBydate"",""big_small"":{""big"":9,""small"":11},""data_source"":""xoso_com_vn_archive"",""draw_time"":""06:48"",""odd_even"":{""even"":13,""odd"":7}}",[],https://xoso.com.vn/ket-qua-keno-1-1-2024.html,rules_available,valid,[],2026-06-13T21:20:30+00:00
keno,0178174,2024-01-01,confirmed,"{""numbers"":[2,4,8,11,21,23,30,31,37,39,40,43,46,52,53,60,64,67,76,79]}","{""archive_endpoint"":""https://xoso.com.vn/KeNo/GetMoreBydate"",""big_small"":{""big"":9,""small"":11},""data_source"":""xoso_com_vn_archive"",""draw_time"":""06:56"",""odd_even"":{""even"":10,""odd"":10}}",[],https://xoso.com.vn/ket-qua-keno-1-1-2024.html,rules_available,valid,[],2026-06-13T21:20:30+00:00
keno,0178175,2024-01-01,confirmed,"{""numbers"":[2,14,17,20,24,25,27,33,34,38,46,62,63,64,67,70,71,76,77,80]}","{""archive_endpoint"":""https://xoso.com.vn/KeNo/GetMoreBydate"",""big_small"":{""big"":10,""small"":10},""data_source"":""xoso_com_vn_archive"",""draw_time"":""07:04"",""odd_even"":{""even"":12,""odd"":8}}",[],https://xoso.com.vn/ket-qua-keno-1-1-2024.html,rules_available,valid,[],2026-06-13T21:20:30+00:00
keno,0178176,2024-01-01,confirmed,"{""numbers"":[5,8,16,19,22,29,30,32,33,35,38,44,48,50,61,62,63,67,68,78]}","{""archive_endpoint"":""https://xoso.com.vn/KeNo/GetMoreBydate"",""big_small"":{""big"":9,""small"":11},""data_source"":""xoso_com_vn_archive"",""draw_time"":""07:12"",""odd_even"":{""even"":12,""odd"":8}}",[],https://xoso.com.vn/ket-qua-keno-1-1-2024.html,rules_available,valid,[],2026-06-13T21:20:30+00:00
keno,0178177,2024-01-01,confirmed,"{""numbers"":[6,8,14,18,22,24,30,33,36,49,53,54,63,64,68,69,70,73,76,79]}","{""archive_endpoint"":""https://xoso.com.vn/KeNo/GetMoreBydate"",""big_small"":{""big"":11,""small"":9},""data_source"":""xoso_com_vn_archive"",""draw_time"":""07:20"",""odd_even"":{""even"":13,""odd"":7}}",[],https://xoso.com.vn/ket-qua-keno-1-1-2024.html,rules_available,valid,[],2026-06-13T21:20:30+00:00
keno,0178178,2024-01-01,confirmed,"{""numbers"":[3,4,6,15,18,25,36,41,43,44,48,53,54,55,60,62,63,68,75,76]}","{""archive_endpoint"":""https://xoso.com.vn/KeNo/GetMoreBydate"",""big_small"":{""big"":13,""small"":7},""data_source"":""xoso_com_vn_archive"",""draw_time"":""07:28"",""odd_even"":{""even"":11,""odd"":9}}",[],https://xoso.com.vn/ket-qua-keno-1-1-2024.html,rules_available,valid,[],2026-06-13T21:20:30+00:00
keno,0178179,2024-01-01,confirmed,"{""numbers"":[2,16,19,21,24,29,32,36,38,39,40,41,50,51,53,61,68,70,73,77]}","{""archive_endpoint"":""https://xoso.com.vn/KeNo/GetMoreBydate"",""big_small"":{""big"":9,""small"":11},""data_source"":""xoso_com_vn_archive"",""draw_time"":""07:36"",""odd_even"":{""even"":10,""odd"":10}}",[],https://xoso.com.vn/ket-qua-keno-1-1-2024.html,rules_available,valid,[],2026-06-13T21:20:30+00:00
keno,0178180,2024-01-01,confirmed,"{""numbers"":[5,8,11,19,24,26,28,29,35,41,42,44,48,50,55,60,63,64,71,77]}","{""archive_endpoint"":""https://xoso.com.vn/KeNo/GetMoreBydate"",""big_small"":{""big"":11,""small"":9},""data_source"":""xoso_com_vn_archive"",""draw_time"":""07:44"",""odd_even"":{""even"":10,""odd"":10}}",[],https://xoso.com.vn/ket-qua-keno-1-1-2024.html,rules_available,valid,[],2026-06-13T21:20:30+00:00
keno,0178181,2024-01-01,confirmed,"{""numbers"":[1,3,8,13,14,17,23,29,31,32,33,34,36,38,52,53,63,69,71,79]}","{""archive_endpoint"":""https://xoso.com.vn/KeNo/GetMoreBydate"",""big_small"":{""big"":6,""small"":14},""data_source"":""xoso_com_vn_archive"",""draw_time"":""07:52"",""odd_even"":{""even"":7,""odd"":13}}",[],https://xoso.com.vn/ket-qua-keno-1-1-2024.html,rules_available,valid,[],2026-06-13T21:20:30+00:00
keno,0178182,2024-01-01,confirmed,"{""numbers"":[1,4,6,8,10,22,25,27,30,40,41,48,55,61,65,67,71,76,77,80]}","{""archive_endpoint"":""https://xoso.com.vn/KeNo/GetMoreBydate"",""big_small"":{""big"":10,""small"":10},""data_source"":""xoso_com_vn_archive"",""draw_time"":""08:00"",""odd_even"":{""even"":10,""odd"":10}}",[],https://xoso.com.vn/ket-qua-keno-1-1-2024.html,rules_available,valid,[],2026-06-13T21:20:30+00:00
keno,0178183,2024-01-01,confirmed,"{""numbers"":[8,16,17,30,32,42,43,45,54,55,60,64,67,68,71,72,73,75,78,80]}","{""archive_endpoint"":""https://xoso.com.vn/KeNo/GetMoreBydate"",""big_small"":{""big"":15,""small"":5},""data_source"":""xoso_com_vn_archive"",""draw_time"":""08:08"",""odd_even"":{""even"":12,""odd"":8}}",[],https://xoso.com.vn/ket-qua-keno-1-1-2024.html,rules_available,valid,[],2026-06-13T21:20:30+00:00
