product,draw_id,draw_date,draw_status,result_json,attributes_json,official_pdf_urls_json,source_url,prize_status,validation_status,validation_warnings_json,fetched_at
keno,0174479,2023-12-01,confirmed,"{""numbers"":[3,4,7,8,10,17,25,26,27,36,43,44,46,48,53,55,59,72,77,80]}","{""archive_endpoint"":""https://xoso.com.vn/KeNo/GetMoreBydate"",""big_small"":{""big"":10,""small"":10},""data_source"":""xoso_com_vn_archive"",""draw_time"":""06:08"",""odd_even"":{""even"":10,""odd"":10}}",[],https://xoso.com.vn/ket-qua-keno-1-12-2023.html,rules_available,valid,[],2026-06-13T21:19:18+00:00
keno,0174480,2023-12-01,confirmed,"{""numbers"":[1,10,12,13,14,21,24,25,29,34,36,44,46,48,50,52,62,64,69,74]}","{""archive_endpoint"":""https://xoso.com.vn/KeNo/GetMoreBydate"",""big_small"":{""big"":9,""small"":11},""data_source"":""xoso_com_vn_archive"",""draw_time"":""06:16"",""odd_even"":{""even"":14,""odd"":6}}",[],https://xoso.com.vn/ket-qua-keno-1-12-2023.html,rules_available,valid,[],2026-06-13T21:19:18+00:00
keno,0174481,2023-12-01,confirmed,"{""numbers"":[2,11,15,29,40,41,43,46,47,48,56,65,66,67,68,69,73,74,77,78]}","{""archive_endpoint"":""https://xoso.com.vn/KeNo/GetMoreBydate"",""big_small"":{""big"":15,""small"":5},""data_source"":""xoso_com_vn_archive"",""draw_time"":""06:24"",""odd_even"":{""even"":9,""odd"":11}}",[],https://xoso.com.vn/ket-qua-keno-1-12-2023.html,rules_available,valid,[],2026-06-13T21:19:18+00:00
keno,0174482,2023-12-01,confirmed,"{""numbers"":[2,5,7,8,9,13,14,20,25,30,33,43,46,51,55,59,60,64,75,77]}","{""archive_endpoint"":""https://xoso.com.vn/KeNo/GetMoreBydate"",""big_small"":{""big"":9,""small"":11},""data_source"":""xoso_com_vn_archive"",""draw_time"":""06:32"",""odd_even"":{""even"":8,""odd"":12}}",[],https://xoso.com.vn/ket-qua-keno-1-12-2023.html,rules_available,valid,[],2026-06-13T21:19:18+00:00
keno,0174483,2023-12-01,confirmed,"{""numbers"":[3,6,8,9,11,18,21,23,25,28,37,40,45,49,58,64,67,74,76,77]}","{""archive_endpoint"":""https://xoso.com.vn/KeNo/GetMoreBydate"",""big_small"":{""big"":8,""small"":12},""data_source"":""xoso_com_vn_archive"",""draw_time"":""06:40"",""odd_even"":{""even"":9,""odd"":11}}",[],https://xoso.com.vn/ket-qua-keno-1-12-2023.html,rules_available,valid,[],2026-06-13T21:19:18+00:00
keno,0174484,2023-12-01,confirmed,"{""numbers"":[6,7,9,13,16,21,24,26,28,41,42,49,54,56,57,63,67,69,74,75]}","{""archive_endpoint"":""https://xoso.com.vn/KeNo/GetMoreBydate"",""big_small"":{""big"":11,""small"":9},""data_source"":""xoso_com_vn_archive"",""draw_time"":""06:48"",""odd_even"":{""even"":9,""odd"":11}}",[],https://xoso.com.vn/ket-qua-keno-1-12-2023.html,rules_available,valid,[],2026-06-13T21:19:18+00:00
keno,0174485,2023-12-01,confirmed,"{""numbers"":[10,11,12,14,15,16,26,35,37,38,42,49,56,62,63,64,67,69,70,76]}","{""archive_endpoint"":""https://xoso.com.vn/KeNo/GetMoreBydate"",""big_small"":{""big"":10,""small"":10},""data_source"":""xoso_com_vn_archive"",""draw_time"":""06:56"",""odd_even"":{""even"":12,""odd"":8}}",[],https://xoso.com.vn/ket-qua-keno-1-12-2023.html,rules_available,valid,[],2026-06-13T21:19:18+00:00
keno,0174486,2023-12-01,confirmed,"{""numbers"":[3,7,12,15,19,20,22,30,39,43,44,45,50,53,57,67,68,75,77,79]}","{""archive_endpoint"":""https://xoso.com.vn/KeNo/GetMoreBydate"",""big_small"":{""big"":11,""small"":9},""data_source"":""xoso_com_vn_archive"",""draw_time"":""07:04"",""odd_even"":{""even"":7,""odd"":13}}",[],https://xoso.com.vn/ket-qua-keno-1-12-2023.html,rules_available,valid,[],2026-06-13T21:19:18+00:00
keno,0174487,2023-12-01,confirmed,"{""numbers"":[1,3,4,8,10,12,21,23,32,37,44,56,61,64,70,72,73,78,79,80]}","{""archive_endpoint"":""https://xoso.com.vn/KeNo/GetMoreBydate"",""big_small"":{""big"":10,""small"":10},""data_source"":""xoso_com_vn_archive"",""draw_time"":""07:12"",""odd_even"":{""even"":12,""odd"":8}}",[],https://xoso.com.vn/ket-qua-keno-1-12-2023.html,rules_available,valid,[],2026-06-13T21:19:18+00:00
keno,0174488,2023-12-01,confirmed,"{""numbers"":[3,4,5,12,26,29,31,32,33,34,36,40,52,53,55,57,69,72,77,80]}","{""archive_endpoint"":""https://xoso.com.vn/KeNo/GetMoreBydate"",""big_small"":{""big"":8,""small"":12},""data_source"":""xoso_com_vn_archive"",""draw_time"":""07:20"",""odd_even"":{""even"":10,""odd"":10}}",[],https://xoso.com.vn/ket-qua-keno-1-12-2023.html,rules_available,valid,[],2026-06-13T21:19:18+00:00
