product,draw_id,draw_date,draw_status,result_json,attributes_json,official_pdf_urls_json,source_url,prize_status,validation_status,validation_warnings_json,fetched_at
keno,0265157,2026-01-01,confirmed,"{""numbers"":[4,7,19,20,21,22,30,35,39,43,54,58,61,63,67,71,72,73,74,80]}","{""big_small"":{""big"":11,""small"":9},""data_source"":""community_mirror"",""odd_even"":{""even"":9,""odd"":11},""secondary_source_url"":""https://github.com/vietvudanh/vietlott-data"",""upstream_claimed_source"":""vietlott.vn""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/view-detail-keno-result?id=0265157,rules_available,valid,[],2026-06-13T15:48:45+00:00
keno,0265158,2026-01-01,confirmed,"{""numbers"":[5,10,14,24,27,30,31,36,39,43,53,58,61,62,63,68,71,73,78,79]}","{""big_small"":{""big"":11,""small"":9},""data_source"":""community_mirror"",""odd_even"":{""even"":9,""odd"":11},""secondary_source_url"":""https://github.com/vietvudanh/vietlott-data"",""upstream_claimed_source"":""vietlott.vn""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/view-detail-keno-result?id=0265158,rules_available,valid,[],2026-06-13T15:48:45+00:00
keno,0265159,2026-01-01,confirmed,"{""numbers"":[2,4,6,16,18,21,23,28,35,38,50,52,58,61,63,70,71,72,74,80]}","{""big_small"":{""big"":10,""small"":10},""data_source"":""community_mirror"",""odd_even"":{""even"":14,""odd"":6},""secondary_source_url"":""https://github.com/vietvudanh/vietlott-data"",""upstream_claimed_source"":""vietlott.vn""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/view-detail-keno-result?id=0265159,rules_available,valid,[],2026-06-13T15:48:45+00:00
keno,0265160,2026-01-01,confirmed,"{""numbers"":[1,3,6,14,19,25,27,34,37,40,44,45,46,48,52,70,71,73,76,79]}","{""big_small"":{""big"":10,""small"":10},""data_source"":""community_mirror"",""odd_even"":{""even"":10,""odd"":10},""secondary_source_url"":""https://github.com/vietvudanh/vietlott-data"",""upstream_claimed_source"":""vietlott.vn""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/view-detail-keno-result?id=0265160,rules_available,valid,[],2026-06-13T15:48:45+00:00
keno,0265161,2026-01-01,confirmed,"{""numbers"":[2,4,6,10,19,20,21,28,29,32,41,47,56,58,61,62,64,65,66,77]}","{""big_small"":{""big"":10,""small"":10},""data_source"":""community_mirror"",""odd_even"":{""even"":12,""odd"":8},""secondary_source_url"":""https://github.com/vietvudanh/vietlott-data"",""upstream_claimed_source"":""vietlott.vn""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/view-detail-keno-result?id=0265161,rules_available,valid,[],2026-06-13T15:48:45+00:00
keno,0265162,2026-01-01,confirmed,"{""numbers"":[8,11,13,16,17,23,30,36,41,43,49,50,55,64,65,66,67,71,72,73]}","{""big_small"":{""big"":12,""small"":8},""data_source"":""community_mirror"",""odd_even"":{""even"":8,""odd"":12},""secondary_source_url"":""https://github.com/vietvudanh/vietlott-data"",""upstream_claimed_source"":""vietlott.vn""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/view-detail-keno-result?id=0265162,rules_available,valid,[],2026-06-13T15:48:45+00:00
keno,0265163,2026-01-01,confirmed,"{""numbers"":[2,11,20,29,30,31,32,36,40,41,42,48,51,55,63,64,65,69,75,78]}","{""big_small"":{""big"":11,""small"":9},""data_source"":""community_mirror"",""odd_even"":{""even"":10,""odd"":10},""secondary_source_url"":""https://github.com/vietvudanh/vietlott-data"",""upstream_claimed_source"":""vietlott.vn""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/view-detail-keno-result?id=0265163,rules_available,valid,[],2026-06-13T15:48:45+00:00
keno,0265164,2026-01-01,confirmed,"{""numbers"":[8,11,15,21,22,26,30,34,37,49,51,53,55,57,61,62,65,68,70,78]}","{""big_small"":{""big"":11,""small"":9},""data_source"":""community_mirror"",""odd_even"":{""even"":9,""odd"":11},""secondary_source_url"":""https://github.com/vietvudanh/vietlott-data"",""upstream_claimed_source"":""vietlott.vn""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/view-detail-keno-result?id=0265164,rules_available,valid,[],2026-06-13T15:48:45+00:00
keno,0265165,2026-01-01,confirmed,"{""numbers"":[1,2,5,13,16,18,19,27,30,34,36,45,52,64,67,69,70,75,77,78]}","{""big_small"":{""big"":9,""small"":11},""data_source"":""community_mirror"",""odd_even"":{""even"":10,""odd"":10},""secondary_source_url"":""https://github.com/vietvudanh/vietlott-data"",""upstream_claimed_source"":""vietlott.vn""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/view-detail-keno-result?id=0265165,rules_available,valid,[],2026-06-13T15:48:45+00:00
keno,0265166,2026-01-01,confirmed,"{""numbers"":[1,8,9,18,21,26,27,28,33,38,46,47,51,55,58,62,65,70,71,78]}","{""big_small"":{""big"":10,""small"":10},""data_source"":""community_mirror"",""odd_even"":{""even"":10,""odd"":10},""secondary_source_url"":""https://github.com/vietvudanh/vietlott-data"",""upstream_claimed_source"":""vietlott.vn""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/view-detail-keno-result?id=0265166,rules_available,valid,[],2026-06-13T15:48:45+00:00
keno,0265167,2026-01-01,confirmed,"{""numbers"":[1,8,12,13,16,17,18,22,23,25,29,36,37,38,51,52,54,62,65,77]}","{""big_small"":{""big"":6,""small"":14},""data_source"":""community_mirror"",""odd_even"":{""even"":10,""odd"":10},""secondary_source_url"":""https://github.com/vietvudanh/vietlott-data"",""upstream_claimed_source"":""vietlott.vn""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/view-detail-keno-result?id=0265167,rules_available,valid,[],2026-06-13T15:48:45+00:00
keno,0265168,2026-01-01,confirmed,"{""numbers"":[6,7,10,24,28,30,34,47,48,49,55,60,61,66,67,69,70,74,78,79]}","{""big_small"":{""big"":13,""small"":7},""data_source"":""community_mirror"",""odd_even"":{""even"":12,""odd"":8},""secondary_source_url"":""https://github.com/vietvudanh/vietlott-data"",""upstream_claimed_source"":""vietlott.vn""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/view-detail-keno-result?id=0265168,rules_available,valid,[],2026-06-13T15:48:45+00:00
keno,0265169,2026-01-01,confirmed,"{""numbers"":[3,4,7,9,11,12,24,25,31,36,37,48,52,54,57,68,69,74,75,76]}","{""big_small"":{""big"":9,""small"":11},""data_source"":""community_mirror"",""odd_even"":{""even"":10,""odd"":10},""secondary_source_url"":""https://github.com/vietvudanh/vietlott-data"",""upstream_claimed_source"":""vietlott.vn""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/view-detail-keno-result?id=0265169,rules_available,valid,[],2026-06-13T15:48:45+00:00
keno,0265170,2026-01-01,confirmed,"{""numbers"":[5,9,15,19,30,32,42,43,45,46,49,51,53,54,57,66,67,70,75,76]}","{""big_small"":{""big"":14,""small"":6},""data_source"":""community_mirror"",""odd_even"":{""even"":8,""odd"":12},""secondary_source_url"":""https://github.com/vietvudanh/vietlott-data"",""upstream_claimed_source"":""vietlott.vn""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/view-detail-keno-result?id=0265170,rules_available,valid,[],2026-06-13T15:48:45+00:00
keno,0265171,2026-01-01,confirmed,"{""numbers"":[1,2,7,9,20,22,24,25,35,39,45,46,48,54,60,64,65,68,71,79]}","{""big_small"":{""big"":10,""small"":10},""data_source"":""community_mirror"",""odd_even"":{""even"":10,""odd"":10},""secondary_source_url"":""https://github.com/vietvudanh/vietlott-data"",""upstream_claimed_source"":""vietlott.vn""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/view-detail-keno-result?id=0265171,rules_available,valid,[],2026-06-13T15:48:45+00:00
keno,0265172,2026-01-01,confirmed,"{""numbers"":[8,13,19,22,26,27,29,30,34,41,46,47,50,53,64,66,69,72,73,77]}","{""big_small"":{""big"":11,""small"":9},""data_source"":""community_mirror"",""odd_even"":{""even"":10,""odd"":10},""secondary_source_url"":""https://github.com/vietvudanh/vietlott-data"",""upstream_claimed_source"":""vietlott.vn""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/view-detail-keno-result?id=0265172,rules_available,valid,[],2026-06-13T15:48:45+00:00
keno,0265173,2026-01-01,confirmed,"{""numbers"":[2,11,13,17,22,33,37,40,46,48,49,52,54,55,58,59,60,62,72,78]}","{""big_small"":{""big"":12,""small"":8},""data_source"":""community_mirror"",""odd_even"":{""even"":12,""odd"":8},""secondary_source_url"":""https://github.com/vietvudanh/vietlott-data"",""upstream_claimed_source"":""vietlott.vn""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/view-detail-keno-result?id=0265173,rules_available,valid,[],2026-06-13T15:48:45+00:00
keno,0265174,2026-01-01,confirmed,"{""numbers"":[1,8,10,16,19,20,24,29,35,43,46,47,52,61,63,70,72,74,76,77]}","{""big_small"":{""big"":11,""small"":9},""data_source"":""community_mirror"",""odd_even"":{""even"":11,""odd"":9},""secondary_source_url"":""https://github.com/vietvudanh/vietlott-data"",""upstream_claimed_source"":""vietlott.vn""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/view-detail-keno-result?id=0265174,rules_available,valid,[],2026-06-13T15:48:45+00:00
keno,0265175,2026-01-01,confirmed,"{""numbers"":[7,10,18,20,25,29,31,33,34,38,40,41,46,47,60,61,73,77,78,79]}","{""big_small"":{""big"":9,""small"":11},""data_source"":""community_mirror"",""odd_even"":{""even"":9,""odd"":11},""secondary_source_url"":""https://github.com/vietvudanh/vietlott-data"",""upstream_claimed_source"":""vietlott.vn""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/view-detail-keno-result?id=0265175,rules_available,valid,[],2026-06-13T15:48:45+00:00
keno,0265176,2026-01-01,confirmed,"{""numbers"":[1,6,10,13,21,23,30,32,33,34,40,41,42,48,62,65,72,73,79,80]}","{""big_small"":{""big"":9,""small"":11},""data_source"":""community_mirror"",""odd_even"":{""even"":11,""odd"":9},""secondary_source_url"":""https://github.com/vietvudanh/vietlott-data"",""upstream_claimed_source"":""vietlott.vn""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/view-detail-keno-result?id=0265176,rules_available,valid,[],2026-06-13T15:48:45+00:00
keno,0265177,2026-01-01,confirmed,"{""numbers"":[4,5,6,14,19,24,33,34,35,38,41,42,51,61,62,65,66,69,70,75]}","{""big_small"":{""big"":10,""small"":10},""data_source"":""community_mirror"",""odd_even"":{""even"":10,""odd"":10},""secondary_source_url"":""https://github.com/vietvudanh/vietlott-data"",""upstream_claimed_source"":""vietlott.vn""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/view-detail-keno-result?id=0265177,rules_available,valid,[],2026-06-13T15:48:45+00:00
keno,0265178,2026-01-01,confirmed,"{""numbers"":[4,6,7,8,16,17,22,25,26,30,37,40,47,48,55,56,57,64,78,80]}","{""big_small"":{""big"":8,""small"":12},""data_source"":""community_mirror"",""odd_even"":{""even"":13,""odd"":7},""secondary_source_url"":""https://github.com/vietvudanh/vietlott-data"",""upstream_claimed_source"":""vietlott.vn""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/view-detail-keno-result?id=0265178,rules_available,valid,[],2026-06-13T15:48:45+00:00
keno,0265179,2026-01-01,confirmed,"{""numbers"":[2,3,13,14,17,22,23,26,36,39,40,45,48,50,52,53,64,74,77,78]}","{""big_small"":{""big"":9,""small"":11},""data_source"":""community_mirror"",""odd_even"":{""even"":12,""odd"":8},""secondary_source_url"":""https://github.com/vietvudanh/vietlott-data"",""upstream_claimed_source"":""vietlott.vn""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/view-detail-keno-result?id=0265179,rules_available,valid,[],2026-06-13T15:48:45+00:00
keno,0265180,2026-01-01,confirmed,"{""numbers"":[3,4,10,14,16,18,23,32,43,44,48,50,52,56,58,60,63,65,72,77]}","{""big_small"":{""big"":12,""small"":8},""data_source"":""community_mirror"",""odd_even"":{""even"":14,""odd"":6},""secondary_source_url"":""https://github.com/vietvudanh/vietlott-data"",""upstream_claimed_source"":""vietlott.vn""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/view-detail-keno-result?id=0265180,rules_available,valid,[],2026-06-13T15:48:45+00:00
keno,0265181,2026-01-01,confirmed,"{""numbers"":[2,19,24,25,33,37,38,43,44,46,48,50,55,64,65,66,70,73,74,78]}","{""big_small"":{""big"":13,""small"":7},""data_source"":""community_mirror"",""odd_even"":{""even"":12,""odd"":8},""secondary_source_url"":""https://github.com/vietvudanh/vietlott-data"",""upstream_claimed_source"":""vietlott.vn""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/view-detail-keno-result?id=0265181,rules_available,valid,[],2026-06-13T15:48:45+00:00
keno,0265182,2026-01-01,confirmed,"{""numbers"":[2,5,13,16,19,21,30,33,34,36,38,39,50,55,60,62,66,71,73,79]}","{""big_small"":{""big"":8,""small"":12},""data_source"":""community_mirror"",""odd_even"":{""even"":10,""odd"":10},""secondary_source_url"":""https://github.com/vietvudanh/vietlott-data"",""upstream_claimed_source"":""vietlott.vn""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/view-detail-keno-result?id=0265182,rules_available,valid,[],2026-06-13T15:48:45+00:00
