product,draw_id,draw_date,draw_status,result_json,attributes_json,official_pdf_urls_json,source_url,prize_status,validation_status,validation_warnings_json,fetched_at
bingo18,0131040,2025-10-01,confirmed,"{""digits"":[6,1,1]}","{""big_small"":""small"",""data_source"":""community_mirror"",""secondary_source_url"":""https://github.com/vietvudanh/vietlott-data"",""total"":8,""upstream_claimed_source"":""vietlott.vn""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/view-detail-bingo18-result?nocatche=1&id=0131040,rules_available,valid,[],2026-06-13T15:48:50+00:00
bingo18,0131041,2025-10-01,confirmed,"{""digits"":[6,4,1]}","{""big_small"":""big"",""data_source"":""community_mirror"",""secondary_source_url"":""https://github.com/vietvudanh/vietlott-data"",""total"":11,""upstream_claimed_source"":""vietlott.vn""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/view-detail-bingo18-result?nocatche=1&id=0131041,rules_available,valid,[],2026-06-13T15:48:50+00:00
bingo18,0131042,2025-10-01,confirmed,"{""digits"":[2,2,2]}","{""big_small"":""small"",""data_source"":""community_mirror"",""secondary_source_url"":""https://github.com/vietvudanh/vietlott-data"",""total"":6,""upstream_claimed_source"":""vietlott.vn""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/view-detail-bingo18-result?nocatche=1&id=0131042,rules_available,valid,[],2026-06-13T15:48:50+00:00
bingo18,0131043,2025-10-01,confirmed,"{""digits"":[4,1,1]}","{""big_small"":""small"",""data_source"":""community_mirror"",""secondary_source_url"":""https://github.com/vietvudanh/vietlott-data"",""total"":6,""upstream_claimed_source"":""vietlott.vn""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/view-detail-bingo18-result?nocatche=1&id=0131043,rules_available,valid,[],2026-06-13T15:48:50+00:00
bingo18,0131044,2025-10-01,confirmed,"{""digits"":[2,2,4]}","{""big_small"":""small"",""data_source"":""community_mirror"",""secondary_source_url"":""https://github.com/vietvudanh/vietlott-data"",""total"":8,""upstream_claimed_source"":""vietlott.vn""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/view-detail-bingo18-result?nocatche=1&id=0131044,rules_available,valid,[],2026-06-13T15:48:50+00:00
bingo18,0131045,2025-10-01,confirmed,"{""digits"":[4,1,2]}","{""big_small"":""small"",""data_source"":""community_mirror"",""secondary_source_url"":""https://github.com/vietvudanh/vietlott-data"",""total"":7,""upstream_claimed_source"":""vietlott.vn""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/view-detail-bingo18-result?nocatche=1&id=0131045,rules_available,valid,[],2026-06-13T15:48:50+00:00
bingo18,0131046,2025-10-01,confirmed,"{""digits"":[1,5,3]}","{""big_small"":""small"",""data_source"":""community_mirror"",""secondary_source_url"":""https://github.com/vietvudanh/vietlott-data"",""total"":9,""upstream_claimed_source"":""vietlott.vn""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/view-detail-bingo18-result?nocatche=1&id=0131046,rules_available,valid,[],2026-06-13T15:48:50+00:00
bingo18,0131047,2025-10-01,confirmed,"{""digits"":[5,6,4]}","{""big_small"":""big"",""data_source"":""community_mirror"",""secondary_source_url"":""https://github.com/vietvudanh/vietlott-data"",""total"":15,""upstream_claimed_source"":""vietlott.vn""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/view-detail-bingo18-result?nocatche=1&id=0131047,rules_available,valid,[],2026-06-13T15:48:50+00:00
bingo18,0131048,2025-10-01,confirmed,"{""digits"":[6,6,2]}","{""big_small"":""big"",""data_source"":""community_mirror"",""secondary_source_url"":""https://github.com/vietvudanh/vietlott-data"",""total"":14,""upstream_claimed_source"":""vietlott.vn""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/view-detail-bingo18-result?nocatche=1&id=0131048,rules_available,valid,[],2026-06-13T15:48:50+00:00
bingo18,0131049,2025-10-01,confirmed,"{""digits"":[2,4,2]}","{""big_small"":""small"",""data_source"":""community_mirror"",""secondary_source_url"":""https://github.com/vietvudanh/vietlott-data"",""total"":8,""upstream_claimed_source"":""vietlott.vn""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/view-detail-bingo18-result?nocatche=1&id=0131049,rules_available,valid,[],2026-06-13T15:48:50+00:00
