product,draw_id,draw_date,draw_status,result_json,attributes_json,official_pdf_urls_json,source_url,prize_status,validation_status,validation_warnings_json,fetched_at
bingo18,0145668,2026-01-01,confirmed,"{""digits"":[2,6,3]}","{""big_small"":""Hòa"",""total"":11}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/view-detail-bingo18-result?nocatche=1&id=0145668,rules_available,valid,[],2026-06-13T16:23:37+00:00
bingo18,0145669,2026-01-01,confirmed,"{""digits"":[5,4,3]}","{""big_small"":""Lớn"",""total"":12}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/view-detail-bingo18-result?nocatche=1&id=0145669,rules_available,valid,[],2026-06-13T16:23:37+00:00
bingo18,0145670,2026-01-01,confirmed,"{""digits"":[1,6,1]}","{""big_small"":""Nhỏ"",""total"":8}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/view-detail-bingo18-result?nocatche=1&id=0145670,rules_available,valid,[],2026-06-13T16:23:37+00:00
bingo18,0145671,2026-01-01,confirmed,"{""digits"":[4,4,6]}","{""big_small"":""Lớn"",""total"":14}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/view-detail-bingo18-result?nocatche=1&id=0145671,rules_available,valid,[],2026-06-13T16:23:37+00:00
bingo18,0145672,2026-01-01,confirmed,"{""digits"":[3,4,2]}","{""big_small"":""Nhỏ"",""total"":9}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/view-detail-bingo18-result?nocatche=1&id=0145672,rules_available,valid,[],2026-06-13T16:23:36+00:00
bingo18,0145673,2026-01-01,confirmed,"{""digits"":[1,4,1]}","{""big_small"":""Nhỏ"",""total"":6}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/view-detail-bingo18-result?nocatche=1&id=0145673,rules_available,valid,[],2026-06-13T16:23:36+00:00
bingo18,0145674,2026-01-01,confirmed,"{""digits"":[6,2,3]}","{""big_small"":""Hòa"",""total"":11}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/view-detail-bingo18-result?nocatche=1&id=0145674,rules_available,valid,[],2026-06-13T16:23:36+00:00
bingo18,0145675,2026-01-01,confirmed,"{""digits"":[6,1,5]}","{""big_small"":""Lớn"",""total"":12}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/view-detail-bingo18-result?nocatche=1&id=0145675,rules_available,valid,[],2026-06-13T16:23:36+00:00
bingo18,0145676,2026-01-01,confirmed,"{""digits"":[2,2,2]}","{""big_small"":""Nhỏ"",""total"":6}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/view-detail-bingo18-result?nocatche=1&id=0145676,rules_available,valid,[],2026-06-13T16:23:36+00:00
bingo18,0145677,2026-01-01,confirmed,"{""digits"":[4,6,3]}","{""big_small"":""Lớn"",""total"":13}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/view-detail-bingo18-result?nocatche=1&id=0145677,rules_available,valid,[],2026-06-13T16:23:36+00:00
bingo18,0145678,2026-01-01,confirmed,"{""digits"":[1,5,1]}","{""big_small"":""Nhỏ"",""total"":7}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/view-detail-bingo18-result?nocatche=1&id=0145678,rules_available,valid,[],2026-06-13T16:23:29+00:00
